Name,Is Fork,Commits,Branches,Default Branch,Releases,Contributors,License,Watchers,Stargazers,Forks,Size,Created At,Pushed At,Updated At,Homepage,Main Language,Total Issues,Open Issues,Total Pull Requests,Open Pull Requests,Last Commit,Last Commit SHA,Has Wiki,Is Archived,Languages,Labels,spring,test,checkstyle,maven,gradle,gradle_on_root,maven_usage_on_root,score
datastax/java-driver,False,1723,42,4.x,7,30,Apache License 2.0,149,1233,777,37423,2012-11-19 18:44:41.0,2021-11-02 21:46:12.0,2021-11-03 07:18:17.0,,Java,0,0,1557,3,2021-08-24 08:13:50.0,0a7b1c86d077b74ceb203bd356b214727ab416e1,True,False,"Java,Shell,Scala","bug,cla-missing,dependencies,duplicate,enhancement,experimental,in progress,invalid,mapper4,question,reviewed_AD,reviewed_AT,reviewed_KG,reviewed_OM,wip,wontfix",1,912,0,1,0,0,1,29.074859165348126
bisq-network/bisq,False,15408,14,master,115,229,GNU Affero General Public License v3.0,263,3736,1175,423445,2014-03-12 09:42:29.0,2021-11-05 17:08:24.0,2021-11-07 05:31:45.0,https://bisq.network,Java,2739,251,2926,14,2021-11-04 10:47:17.0,851bdcf9ff0133462aa6e4e742fe59989a2d0db1,True,False,"Java,Shell,CSS,Makefile,Batchfile,Dockerfile,Roff,AppleScript,Python,Vim Snippet","$BSQ bounty,a:bug,a:discussion,a:feature,a:question,a:refactoring,an:investigation,bug,Epic,good first issue,High,Highest,in:altcoins,in:api,in:arbitration,in:build,in:dao,in:docs,in:gui,in:i18n,in:monitoring,in:network,in:payment,in:payment-methods,in:trade-process,in:wallet,is:critical,is:no-priority,is:priority,on:Linux,on:macOS,on:Windows,re:Bitcoin,re:installation,re:JDK,re:privacy,re:security,re:testing,re:Tor,re:usability,resolution_Fixed,TestQuality,waiting for author,was:deferred,was:dropped,was:duplicate,was:incorrect,was:invalid,was:moved,was:not-needed,was:superseded",1,573,0,0,1,1,0,27.66186859696188
datadog/dd-trace-java,False,8181,74,master,122,89,Other,363,275,165,209608,2017-04-24 09:24:40.0,2021-11-04 19:32:38.0,2021-11-04 18:30:31.0,https://docs.datadoghq.com/tracing/languages/java,Java,303,64,2872,27,2021-11-04 18:30:27.0,0a3814364cf8c62c8030277ec81b329b33b47e73,False,False,"Java,Groovy,Scala,Shell,HTML,Kotlin,FreeMarker,Mustache","appsec,aws-sdk,breaking-change,bug,ciapp,community,context-propagation,core,dependencies,dev/testing,dev/tooling,diagnostics,do-not-merge/WIP,docs,duplicate,efficiency,elasticsearch,enhancement,feature-request,flaky-test,gradle-wrapper,grpc,help wanted,in-progress,integrations,jax-ws,jdbc,jms,kafka,lettuce,low-hanging-fruit,metrics,needs-investigation,no release notes,performance,profiling,question,rabbitmq,reactor,redis,refactoring,remove guava,spring,vertx",1,1615,0,1,1,0,0,26.852158820389743
wicketstuff/core,False,3398,36,master,0,106,,72,330,300,65861,2010-12-29 20:59:26.0,2021-09-14 16:58:03.0,2021-09-14 16:58:07.0,,Java,345,60,366,1,2021-09-14 16:57:56.0,2aec274cbe47f60846fc24977b69f4f1b0619306,True,False,"Java,JavaScript,HTML,CSS,Less,Scala,ActionScript,Shell","bug,dependencies,html5,improvement,inmethod-grid,jasperreports,jasperreports-example,kryo2,logback,minis,osgi,springreference",1,1261,1,1,0,0,1,26.683958108157334
eclipse/kapua,False,5588,27,develop,37,31,Eclipse Public License 2.0,37,182,156,40675,2016-10-14 15:14:46.0,2021-11-05 17:10:31.0,2021-11-05 17:10:07.0,,Java,1654,171,1781,20,2021-11-05 17:10:03.0,ff685334ec3f3fa90ce4d00c64b297356c5ade2d,True,False,"Java,Gherkin,HTML,SCSS,Less,Shell,Dockerfile,CSS,PowerShell,JavaScript","Bug,build,Build and test,Code,Community Request,Console GWT,CQ approved,CQ pending,Dependencies,documentation,duplicate,EclipseInt,Enhancement,Epic,Invalid,kura-simulator,Liquibase,messaging,proposal,Question/support,rest-api,Security,Stale PR,Test,Waitfor/Kura,Waitfor/Test,Website,Wontfix",1,1127,1,1,0,0,1,26.160989390541634
apache/incubator-linkis,False,1288,20,master,15,51,Apache License 2.0,269,2272,742,70838,2019-07-23 06:41:51.0,2021-11-05 02:51:29.0,2021-11-07 03:55:44.0,https://github.com/WeBankFinTech/Linkis-Doc,Java,573,161,485,46,2021-09-02 02:19:50.0,f96b41efa3f3d1eb68b05f851e2f41d9c9a90056,True,False,"Java,Scala,JavaScript,Vue,SCSS,Shell,CSS,Python,HTML","ASF Infra,bug,component=assembly,component=assembly-combined-package,component=bin,component=Commons/linkis-common,component=Commons/linkis-hadoop,component=Commons/linkis-httpclient,component=Commons/linkis-mybatis,component=Commons/linkis-protocol,component=Commons/linkis-rpc,component=Commons/linkis-scheduler,component=Commons/linkis-storage,component=Commons/MessageScheduler,component=Computation Governance/client,component=Computation Governance/Commons,component=Computation Governance/EngineConn,component=Computation Governance/EngineConnManager,component=Computation Governance/Linkis Manager,component=Computation Governance/linkis-entrance,component=Computation Governance/UJES Client,component=ComputationGovernance/EntranceClient,component=ComputationGovernance/JDBCDriver,component=conf,component=db,component=Docs,component=EngineConnPlugin/Framework,component=EngineConnPlugin/Plugins;,component=EngineConnPlugins/Flink,component=EngineConnPlugins/Hive,component=EngineConnPlugins/Spark,component=Extensions/SparkExcel,component=linkis-user-control,component=Orchestrator/code,component=Orchestrator/Computation,component=Orchestrator/Core,component=Orchestrator/Plugins,component=Public Enhancements/Configuration,component=Public Enhancements/linkis-user-control,component=Public Enhancements/Publicservice,component=PublicEnhancements/bml,component=PublicEnhancements/InstanceLabel,component=sbin,component=SpringCloudServices/Gateway,deployment help,discussion,documentation,duplicate,easy to fix,enhancement,good first issue,help wanted,invalid,PublicEnhancement/ContextService,PublicEnhancements/DataSource,PublicEnhancements/PublicService,question,release,release=1.0.0-RC1,source code discussion,Suggestion,type=Improvement,type=NewFeature,wontfix",1,526,0,1,0,0,1,26.014405684140215
kiegroup/kogito-examples,False,801,44,stable,0,58,,31,138,203,25214,2019-03-07 09:33:22.0,2021-10-15 12:59:05.0,2021-10-13 22:56:52.0,http://kogito.kie.org,Java,29,6,909,31,2021-10-14 14:13:21.0,6466824db3a053f6cd76d93a615fa551f9c5ca2d,True,False,"Java,HTML,JavaScript,Shell,Groovy,Dockerfile,CSS,Smarty","bug,dsl-test,duplicate,enhancement,good first issue,help wanted,invalid,multijob-pr,Product Related,question,wontfix",1,1284,0,1,0,0,1,25.742116164696803
lukas-krecan/shedlock,False,1634,60,master,0,38,Apache License 2.0,65,2080,338,3295,2016-12-11 13:53:59.0,2021-11-05 15:52:21.0,2021-11-05 15:52:24.0,,Java,246,15,533,0,2021-11-05 15:52:20.0,350e177b2758fca6ea86eb9f2f61ca81c81d1bc1,True,False,"Java,Kotlin","bug,dependencies,duplicate,enhancement,github_actions,help wanted,invalid,java,question,wontfix",1,413,0,1,0,0,1,25.693022018966158
webankfintech/linkis,False,1288,20,master,15,50,Apache License 2.0,264,2219,731,70838,2019-07-23 06:41:51.0,2021-10-19 08:02:49.0,2021-10-20 02:38:28.0,https://github.com/WeBankFinTech/Linkis-Doc,Java,563,153,472,34,2021-09-02 02:19:50.0,f96b41efa3f3d1eb68b05f851e2f41d9c9a90056,True,False,"Java,Scala,JavaScript,Vue,SCSS,Shell,CSS,Python,HTML","ASF Infra,bug,component=assembly,component=assembly-combined-package,component=bin,component=Commons/linkis-common,component=Commons/linkis-hadoop,component=Commons/linkis-httpclient,component=Commons/linkis-mybatis,component=Commons/linkis-protocol,component=Commons/linkis-rpc,component=Commons/linkis-scheduler,component=Commons/linkis-storage,component=Commons/MessageScheduler,component=Computation Governance/client,component=Computation Governance/Commons,component=Computation Governance/EngineConn,component=Computation Governance/EngineConnManager,component=Computation Governance/Linkis Manager,component=Computation Governance/linkis-entrance,component=Computation Governance/UJES Client,component=ComputationGovernance/EntranceClient,component=ComputationGovernance/JDBCDriver,component=conf,component=db,component=Docs,component=EngineConnPlugin/Framework,component=EngineConnPlugin/Plugins;,component=EngineConnPlugins/Flink,component=EngineConnPlugins/Hive,component=EngineConnPlugins/Spark,component=Extensions/SparkExcel,component=linkis-user-control,component=Orchestrator/code,component=Orchestrator/Computation,component=Orchestrator/Core,component=Orchestrator/Plugins,component=Public Enhancements/Configuration,component=Public Enhancements/linkis-user-control,component=Public Enhancements/Publicservice,component=PublicEnhancements/bml,component=PublicEnhancements/InstanceLabel,component=sbin,component=SpringCloudServices/Gateway,deployment help,discussion,documentation,duplicate,easy to fix,enhancement,good first issue,help wanted,invalid,PublicEnhancement/ContextService,PublicEnhancements/DataSource,PublicEnhancements/PublicService,question,release,release=1.0.0-RC1,source code discussion,Suggestion,type=Improvement,type=NewFeature,wontfix",1,526,0,1,0,0,1,25.569679071097404
crnk-project/crnk-framework,False,811,26,master,1,52,Apache License 2.0,23,249,135,8402,2017-05-18 11:06:31.0,2021-09-12 11:43:56.0,2021-09-12 11:43:59.0,,Java,511,186,314,9,2021-09-12 11:43:56.0,50830cf93ec11efef57ff6ece39c9a3f937f835a,True,False,"Java,TypeScript,SCSS,HTML,JavaScript,Shell","bug,dependencies,duplicate,enhancement,help wanted,invalid,question,wontfix",1,1168,0,0,1,1,0,25.15508380309989
neo4j/neo4j-ogm,False,1564,7,master,70,31,Other,75,273,147,17545,2014-09-19 09:43:23.0,2021-10-05 17:16:51.0,2021-10-05 13:26:49.0,https://neo4j.com/docs/ogm-manual/,Java,545,1,341,0,2021-10-05 13:26:30.0,09a08ae4fd8842bb240bcdfbbe93b11a32af7591,True,False,"Java,CSS,Kotlin,JavaScript,Slim,sed,Shell","3.1.x,blocked: awaiting feedback,blocked: needs test,bug,dependencies,documentation,duplicate,fixed,help wanted,improvement,kotlin,needs investigation,Neo4j 4.0,new feature,performance,prioritized,question,regression,sdn,transaction-issues,wont-fix,works-as-expected",1,1125,1,1,1,0,1,24.581064497973674
kubernetes-client/java,False,2047,40,master,22,103,Apache License 2.0,94,2063,836,19091,2017-05-08 21:52:58.0,2021-11-05 20:37:17.0,2021-11-05 19:12:46.0,http://kubernetes.io/,Java,896,42,1070,5,2021-11-05 19:12:41.0,061087e537a99d3b81fa2a2df81396ed3ee9e6a8,True,False,"Java,Groovy,Shell,Dockerfile","¯\_(ツ)_/¯,api-review,approved,area/dependency,area/provider/aws,area/provider/azure,area/provider/digitalocean,area/provider/gcp,area/provider/ibmcloud,area/provider/openstack,area/provider/vmware,cherry-pick-approved,cncf-cla: no,cncf-cla: yes,committee/code-of-conduct,committee/security-response,committee/steering,dependencies,do-not-merge,do-not-merge/blocked-paths,do-not-merge/cherry-pick-not-approved,do-not-merge/hold,do-not-merge/invalid-commit-message,do-not-merge/invalid-owners-file,do-not-merge/release-note-label-needed,do-not-merge/work-in-progress,github_actions,good first issue,help wanted,java,kind/api-change,kind/bug,kind/cleanup,kind/deprecation,kind/design,kind/documentation,kind/failing-test,kind/feature,kind/flake,kind/regression,kind/support,lgtm,lifecycle/active,lifecycle/frozen,lifecycle/rotten,lifecycle/stale,needs-kind,needs-ok-to-test,needs-rebase,needs-sig,needs-triage,ok-to-test,priority/awaiting-more-evidence,priority/backlog,priority/critical-urgent,priority/important-longterm,priority/important-soon,release-blocker,release-note,release-note-action-required,release-note-none,sig/api-machinery,sig/apps,sig/architecture,sig/auth,sig/autoscaling,sig/cli,sig/cloud-provider,sig/cluster-lifecycle,sig/contributor-experience,sig/docs,sig/instrumentation,sig/k8s-infra,sig/multicluster,sig/network,sig/node,sig/release,sig/scalability,sig/scheduling,sig/security,sig/service-catalog,sig/storage,sig/testing,sig/ui,sig/usability,sig/windows,size/L,size/M,size/S,size/XL,size/XS,size/XXL,tide/merge-blocker,tide/merge-method-merge,tide/merge-method-rebase,tide/merge-method-squash,triage/accepted,triage/duplicate,triage/needs-information,triage/not-reproducible,triage/unresolved,ug/big-data,ug/vmware,wg/api-expression,wg/cluster-api,wg/component-standard,wg/iot-edge,wg/lts,wg/machine-learning,wg/multitenancy,wg/naming,wg/policy,wg/reliability,wg/security-audit,wg/structured-logging",1,267,0,1,0,0,1,24.20660380054658
micronaut-projects/micronaut-data,False,1474,40,master,36,69,Apache License 2.0,35,380,136,55942,2019-07-18 15:18:18.0,2021-11-03 07:56:59.0,2021-11-03 07:39:48.0,,Java,483,71,693,8,2021-11-03 07:39:44.0,17b7a5a976c8e82ab13f7ae5e18a875dbd658619,True,False,"Java,Groovy,Kotlin,Dockerfile","closed: cannot reproduce,closed: duplicate,closed: invalid,closed: notabug,closed: question,closed: stale,closed: won't fix,hacktoberfest-accepted,help wanted,info: good first issue,info: workaround available,lang: groovy,lang: kotlin,priority: high,priority: low,priority: medium,relates-to: android,relates-to: build,relates-to: cli,relates-to: database-migration,relates-to: discovery-client,relates-to: functions,relates-to: graal,relates-to: http-client,relates-to: http-server,relates-to: infrastructure,relates-to: jackson,relates-to: jwt,relates-to: kubernetes,relates-to: live-reload,relates-to: logs,relates-to: mongodb,relates-to: multitenancy,relates-to: native-kotlin,relates-to: neo4j,relates-to: open-api,relates-to: redis,relates-to: security,relates-to: validation,relates-to: versioning,relates-to: views,relates-to: website,relates-to: websockets,status: acknowledged,status: awaiting feedback,status: awaiting third-party,status: awaiting validation,status: example attached,status: future consideration,status: in progress,status: needs rebase,status: next major version,status: pr submitted,status: stale,status: under consideration,status: validated,type: breaking,type: bug,type: dependency-upgrade,type: deprecated,type: docs,type: enhancement,type: improvement,type: question,type: regression,type: removed,type: task",1,1199,1,0,1,1,0,23.921159355323585
spring-projects/spring-session,False,1485,16,main,28,72,Apache License 2.0,159,1652,998,22096,2014-06-20 21:16:58.0,2021-11-02 13:37:45.0,2021-11-02 13:37:51.0,https://spring.io/projects/spring-session,Java,1590,165,351,13,2021-11-02 13:28:31.0,5fdbfce4c2459eccaf9d145f1e9be528a883bd85,True,False,"Java,Groovy,HTML,JavaScript,Shell","for: backport-to-1.3.x,for: backport-to-2.1.x,for: backport-to-2.2.x,for: backport-to-2.3.x,for: backport-to-2.4.x,for: backport-to-2.5.x,for: external-project,for: stack-overflow,for: team-attention,in: build,in: core,in: docs,in: gemfire,in: hazelcast,in: jdbc,in: mongo-db,in: redis,in: security,status: backported,status: blocked,status: declined,status: duplicate,status: feedback-provided,status: feedback-reminder,status: first-timers-only,status: ideal-for-contribution,status: invalid,status: on-hold,status: superseded,status: waiting-for-feedback,status: waiting-for-triage,type: backport,type: breaks-passivity,type: bug,type: dependency-upgrade,type: enhancement,type: regression,type: task",1,383,1,0,1,1,0,23.484778446876277
linkedin/datahub,False,4761,6,master,32,131,Apache License 2.0,202,3735,1088,294624,2015-11-18 05:47:40.0,2021-11-06 03:23:19.0,2021-11-06 02:52:09.0,https://datahubproject.io,Java,813,200,2698,31,2021-11-05 16:27:41.0,417b555fef6de5bf28d66df484ed7488123b2d83,False,False,"Java,Python,TypeScript,Shell,JavaScript,Haskell,Dockerfile,Nix,SCSS,Less,HTML,LookML,TSQL,CSS","accepted,bug,dependencies,feature-request,hacktoberfest-accepted,help-wanted,ingestion,pending-internal-resolution,pending-submitter-response,q1-2021,question,rfc,wip",1,410,1,0,1,1,0,23.160042520359962
broadleafcommerce/broadleafcommerce,False,17381,66,develop-6.1.x,9,72,,224,1497,1164,282146,2011-12-09 17:53:52.0,2021-10-29 20:22:23.0,2021-10-29 16:29:14.0,http://www.broadleafcommerce.com,Java,1431,33,1143,12,2021-10-19 09:03:22.0,c569f1a546c4b7e843a5cb32546a91d51eac6ce4,True,False,"Java,JavaScript,CSS,Groovy,HTML","affects-2.1.x-GA,affects-2.2.x-GA,affects-2.3.x-GA,affects-3.0.5-GA,affects-3.0.x-GA,affects-3.1.3-GA,affects-3.1.x-GA,affects-6.0.x-GA,client-gopher,client-oreilly,dependencies,difficulty-easy,difficulty-hard,difficulty-medium,migration-recommended,migration-required,module-admin,module-cms,module-core,module-rest,module-tests,needs-information,P1,P2,ready-for-code-review,Refactor Target,severity-critical,severity-major,severity-minor,sprint-ready,target-3.0.10-GA,target-3.0.11-GA,target-3.0.12-GA,target-3.0.14-GA,target-3.0.16-GA,target-3.0.17-GA,target-3.0.8-GA,target-3.0.9-GA,target-3.1.0-GA,target-3.1.1-GA,target-3.1.10-GA,target-3.1.11-GA,target-3.1.12-GA,target-3.1.13-GA,target-3.1.14-GA,target-3.1.2-GA,target-3.1.3-GA,target-3.1.4-GA,target-3.1.5-GA,target-3.1.6-GA,target-3.1.7-GA,target-3.1.8-GA,target-3.1.9-GA,target-4.0.0-GA,target-4.0.22-PERF2,target-4.0.22-PERF3,target-4.0.22-PERF4,target-4.0.22-PERF5,target-4.0.22-PERF6,target-4.0.23-GA,target-4.0.24-GA,target-4.0.25-GA,target-4.0.26-GA,target-4.0.27-GA,target-5.0.10.4-GA,target-5.0.12-GA,target-5.0.13-GA,target-5.0.14-GA,target-5.0.15-GA,target-5.0.16-GA,target-5.0.17-GA,target-5.0.18-GA,target-5.0.x-GA,target-5.1.10-GA,target-5.1.11-GA,target-5.1.12-GA,target-5.1.14-GA,target-5.1.15-GA,target-5.1.16-GA,target-5.1.17-GA,target-5.1.19-GA,target-5.1.24-GA,target-5.1.5-GA,target-5.1.6-GA,target-5.1.7-GA,target-5.1.8-GA,target-5.1.9-GA,target-5.2.10-GA,target-5.2.11-GA,target-5.2.12-GA,target-5.2.13-GA,target-5.2.14-GA,target-5.2.15-GA,target-5.2.18-GA,target-5.2.19-GA,target-5.2.21-GA,target-5.2.4-GA,target-5.2.5-GA,target-5.2.6-GA,target-5.2.8-GA,target-5.2.9-GA,target-5.3.0-GA,target-6.0.0-GA,target-6.0.1-GA,target-6.0.2-GA,target-6.0.3-GA,target-6.0.4-GA,target-6.0.5-GA,target-6.0.6-GA,target-6.0.7-GA,target-6.0.9-GA,target-6.1.0-GA,target-6.1.1-GA,target-6.1.2-GA,target-6.1.5-GA,target-6.1.6-GA,type-bug,type-enhancement,type-feature,type-security,Will Not Fix",1,553,0,1,0,0,1,22.798337831449665
spring-projects/spring-statemachine,False,896,12,main,7,35,,97,1189,482,18449,2015-02-04 17:15:36.0,2021-10-18 14:00:22.0,2021-10-19 15:21:18.0,,Java,738,206,263,11,2021-07-12 09:28:02.0,af4cfc4d70212503ed1b066c859f2c59b387d78a,True,False,"Java,JavaScript,HTML,Less,CSS,CoffeeScript,Clojure,SCSS,D,Mustache","area/core,area/dependencies,area/documentation,area/jepsen,area/persistense,area/tests,area/uml,automation/rlnotes-footer,automation/rlnotes-header,branch/2.2.x,branch/2.3.x,branch/2.4.x,branch/2.5.x,branch/3.0.x,branch/3.1.x,for/backport,for/blocker,for/marketing,for/team-attention,status/closed-as-stale,status/complete,status/declined,status/duplicate,status/in-progress,status/invalid,status/need-design,status/need-feedback,status/need-investigation,status/need-triage,status/on-hold,status/stale,type/backport,type/bug,type/enhancement,type/epic,type/feature,type/help-needed,type/idea,type/question,type/task",1,632,0,0,1,1,0,22.337884027846133
slackapi/java-slack-sdk,False,1753,11,main,52,62,MIT License,31,430,151,8256,2016-07-02 12:29:59.0,2021-11-05 09:29:13.0,2021-11-05 09:28:52.0,https://slack.dev/java-slack-sdk/,Java,350,16,532,1,2021-11-05 09:28:40.0,49feb22f0de3762ac13891e260344a8ac6aa2a14,False,False,"Java,Kotlin,Shell,Batchfile,Dockerfile","area:examples,bug,dependencies,docs,duplicate,enhancement,good first issue,java,lang:koltin,needs info,project:bolt,project:slack-api-client,project:slack-api-client/rtm,project:slack-api-model,project:slack-app-backend,question,ruby,server-side issue,untriaged",1,907,0,1,1,0,1,22.2464721656624
cloudslang/cloud-slang,False,4471,72,master,378,62,Other,33,213,76,47796,2014-12-21 16:32:24.0,2021-10-29 12:55:31.0,2021-10-29 11:13:07.0,http://cloudslang.io,Java,540,94,792,4,2021-10-29 11:13:01.0,2b5914c479984244f656af5c1eed0e081e988d6a,True,False,"Java,Slash,Python,Shell,CSS,JavaScript","dependencies,Hacktoberfest,in progress,kind/bug,kind/dev CI build,kind/duplicate,kind/enhancement,level/advanced,level/beginner,severity/high,severity/low,severity/medium,status/assigned,status/clarifying,status/in progress,status/in review,status/new",1,1013,1,1,0,0,1,22.136434472602343
eclipse/jkube,False,766,9,master,18,92,Eclipse Public License 2.0,13,329,163,19613,2019-10-22 13:04:50.0,2021-11-05 12:02:48.0,2021-11-06 23:25:14.0,https://www.eclipse.org/jkube/,Java,418,104,687,26,2021-11-05 12:02:48.0,40b056179d70d28166b58ca01e15393e3fc73a22,True,False,"Java,Groovy,Shell,Dockerfile,HTML","bug,changelog_missing,component/gradle-plugin,dependencies,documentation,duplicate,enhancement,first-timers-only,github_actions,good first issue,Hacktoberfest,help wanted,invalid,java,question,Waiting on feedback,WIP,wontfix",1,1022,0,1,1,0,1,22.086525439235476
seata/seata-samples,False,288,5,master,0,58,Apache License 2.0,62,1762,1500,2723,2019-01-29 16:01:42.0,2021-11-05 11:05:46.0,2021-11-06 06:48:15.0,,Java,251,155,211,1,2021-11-05 10:53:53.0,bbc2a713a7281e6305e36977eeee206309027ebb,True,False,"Java,JavaScript,HTML","bug,dependencies,duplicate,enhancement,good first issue,help wanted,invalid,question,waiting for feedback,wontfix",1,120,0,1,0,0,1,21.63185125129834
